time,observation,MIROC-MIROC5_CLMcom-CCLM4-8-17,MIROC-MIROC5_GERICS-REMO2015,MIROC-MIROC5_CLMcom-CCLM4-8-17_min,MIROC-MIROC5_CLMcom-CCLM4-8-17_pred,MIROC-MIROC5_CLMcom-CCLM4-8-17_max,MIROC-MIROC5_GERICS-REMO2015_min,MIROC-MIROC5_GERICS-REMO2015_pred,MIROC-MIROC5_GERICS-REMO2015_max
1964-10-01,NA,9.16854248046877,15.4224792480469,11.0233333333333,18.78,25.1677419354839,8.12068965517241,16.5633333333333,24.0133333333333
1964-11-01,NA,1.91268310546877,9.49166259765627,6.76129032258064,11.1633333333333,19.1516129032258,6.47741935483871,10.5178571428571,17.67
1964-12-01,NA,0.260095214843773,3.18277893066409,5.37096774193548,8.12068965517241,16.358064516129,4.01612903225806,6.15357142857143,10.17
1965-01-01,NA,-3.24619140624998,2.75849304199221,3.07096774193548,4.50967741935484,6.76129032258064,3.48064516129032,5.37096774193548,9.42333333333333
1965-02-01,NA,-0.812719726562477,5.49344787597659,4.71290322580645,6.78709677419355,11.8857142857143,4.50967741935484,6.78709677419355,12.64
1965-03-01,NA,4.51923522949221,8.82607421875002,7.55483870967742,15.68,22.9,5.91290322580645,10.1666666666667,17.4354838709677
1965-04-01,NA,7.91312561035159,11.8230377197266,10.5333333333333,17.67,25.0258064516129,6.76451612903226,11.8857142857143,21.2225806451613
1965-05-01,NA,16.2814575195313,16.8103118896485,17.5516129032258,24.64,27.4193548387097,10.1666666666667,17.4354838709677,24.7166666666667
1965-06-01,NA,17.8719421386719,22.6667724609375,18.8709677419355,25.1766666666667,27.8838709677419,15.9066666666667,23.1483870967742,27.1096774193548
1965-07-01,NA,21.1317840576172,21.8533721923828,23.1,26.9166666666667,29.9225806451613,13.9,22.4233333333333,26.7161290322581
1965-08-01,NA,18.5793243408203,21.8516174316406,19.7129032258065,26.1516129032258,28.2,13.0838709677419,22.4233333333333,26.7161290322581
1965-09-01,NA,14.9844757080078,20.4963012695313,16.8774193548387,23.9322580645161,27.2096774193548,11.9709677419355,21.2225806451613,26.5774193548387
1965-10-01,NA,6.4528747558594,12.6732879638672,10.1666666666667,17.01,24.43,6.80967741935484,12.8322580645161,21.9709677419355
1965-11-01,NA,2.41068420410159,5.93695983886721,6.78709677419355,11.8857142857143,20.2935483870968,4.71290322580645,6.80967741935484,12.9766666666667
1965-12-01,NA,1.62832031250002,6.85776672363284,6.7258064516129,11.0033333333333,18.78,4.88709677419355,7.53928571428571,15.9066666666667
1966-01-01,NA,-1.67388000488279,0.73029479980471,4.01612903225806,6.47741935483871,10.17,3.07096774193548,4.50967741935484,6.80322580645161
1966-02-01,NA,4.31722412109377,9.04352722167971,7.53928571428571,14.5870967741935,22.8333333333333,6.15357142857143,10.17,17.5516129032258
1966-03-01,NA,3.1469665527344,6.93673095703127,7.06451612903226,12.8322580645161,21.4533333333333,4.88709677419355,7.53928571428571,15.9066666666667
1966-04-01,NA,11.3108154296875,15.3169647216797,12.7516129032258,21.4533333333333,26.5733333333333,8.12068965517241,16.4064516129032,23.9322580645161
1966-05-01,NA,13.3381286621094,16.9831176757813,15.68,22.9,26.9,10.17,17.5516129032258,25.0258064516129
1966-06-01,NA,16.7590576171875,23.1584564208985,17.67,25.0258064516129,27.5612903225806,16.358064516129,23.5333333333333,27.2769230769231
1966-07-01,NA,20.5468536376953,25.2709136962891,22.4233333333333,26.7161290322581,29.6129032258065,18.78,25.5857142857143,28.2
1966-08-01,NA,18.5149780273438,23.1400085449219,19.6193548387097,25.91,28.2,16.358064516129,23.5333333333333,27.2769230769231
1966-09-01,NA,12.826547241211,18.0614410400391,14.5870967741935,22.4233333333333,26.6633333333333,10.5333333333333,17.8645161290323,25.1766666666667
1966-10-01,NA,9.87162170410159,17.5702911376953,11.1709677419355,19.31,25.91,10.5178571428571,17.67,25.1387096774194
1966-11-01,NA,3.48238525390627,7.21029052734377,7.09677419354839,12.9258064516129,21.5766666666667,4.88709677419355,7.55483870967742,16.3096774193548
1966-12-01,NA,-0.362341308593727,0.423562622070335,4.80967741935484,7.11071428571429,13.0838709677419,3.07096774193548,4.43548387096774,6.7258064516129
1967-01-01,NA,-2.2352355957031,0.796548461914085,3.48064516129032,4.98064516129032,7.55483870967742,3.07096774193548,4.71290322580645,6.80322580645161
1967-02-01,NA,-3.4080871582031,1.57972106933596,3.07096774193548,4.43548387096774,6.7258064516129,3.07096774193548,4.80967741935484,7.45714285714286
1967-03-01,NA,4.28540954589846,9.45321044921877,7.53928571428571,14.5870967741935,22.8333333333333,6.47741935483871,10.5178571428571,17.67
1967-04-01,NA,10.4706817626953,13.9469543457031,11.8857142857143,20.2935483870968,26.1866666666667,7.11071428571429,14.5870967741935,22.9
1967-05-01,NA,12.6055084228516,16.1559387207031,13.9,22.2566666666667,26.6633333333333,9.42333333333333,17.01,24.5967741935484
1967-06-01,NA,17.1245361328125,21.4925323486328,17.8064516129032,25.06,27.5612903225806,12.9258064516129,21.99,26.6633333333333
1967-07-01,NA,20.6040740966797,25.3437133789063,22.8333333333333,26.7161290322581,29.6129032258065,18.8709677419355,25.91,28.2
1967-08-01,NA,21.012353515625,25.8291412353516,23.1,26.9,29.6129032258065,20.2935483870968,26.2032258064516,28.9193548387097
1967-09-01,NA,13.6325012207031,19.1762176513672,15.9066666666667,23.1,26.9,11.1633333333333,19.31,26.1516129032258
1967-10-01,NA,9.3931823730469,16.6576934814453,11.0233333333333,18.8709677419355,25.1766666666667,10.0233333333333,17.1666666666667,24.7166666666667
1967-11-01,NA,1.89722595214846,8.81109008789065,6.76129032258064,11.1633333333333,19.1516129032258,5.91290322580645,10.1666666666667,17.4354838709677
1967-12-01,NA,-3.76044311523435,-0.275671386718727,3.07096774193548,4.01612903225806,6.15357142857143,3.07096774193548,4.01612903225806,6.15357142857143
1968-01-01,NA,-1.24901428222654,1.28556213378909,4.43548387096774,6.7258064516129,11.0033333333333,3.07096774193548,4.71290322580645,7.06451612903226
1968-02-01,NA,-2.8731750488281,1.59784851074221,3.07096774193548,4.71290322580645,6.80322580645161,3.07096774193548,4.80967741935484,7.45714285714286
1968-03-01,NA,4.49898681640627,10.4805847167969,7.55483870967742,15.68,22.9,6.71428571428571,11.0233333333333,19.1516129032258
1968-04-01,NA,10.5818267822266,16.1376129150391,11.9709677419355,20.8451612903226,26.1866666666667,9.18387096774194,16.8838709677419,24.5967741935484
1968-05-01,NA,12.5043884277344,15.806283569336,13.9,21.99,26.6233333333333,8.4551724137931,16.8774193548387,24.0645161290323
1968-06-01,NA,15.3211151123047,21.3314910888672,16.8838709677419,24.0645161290323,27.2769230769231,12.9258064516129,21.9709677419355,26.6633333333333
1968-07-01,NA,21.1430755615235,26.7330261230469,23.1,26.9166666666667,29.9225806451613,22.2566666666667,26.7161290322581,29.6129032258065
1968-08-01,NA,23.3618408203125,25.359994506836,25.1677419354839,27.8838709677419,30.2322580645161,18.8709677419355,25.91,28.7516129032258
1968-09-01,NA,15.8477416992188,18.2078643798828,17.1666666666667,24.5967741935484,27.3483870967742,10.6344827586207,18.3933333333333,25.1766666666667
